2017-05-22 06:00:30.508: ACT: MainWearActivity onCreate Complete
2017-05-22 06:00:31.874: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-22 06:13:10.666: GPS: Good Location received:Location[fused 54.171042,-2.292745 acc=36 et=+13m22s391ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:12.667: GPS: Location received:Location[fused 54.171289,-2.292706 acc=33 et=+13m24s394ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:12.667: GPS: Good Location received:Location[fused 54.171289,-2.292706 acc=33 et=+13m24s394ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:14.671: GPS: Location received:Location[fused 54.171536,-2.292653 acc=37 et=+13m26s399ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:14.671: GPS: Good Location received:Location[fused 54.171536,-2.292653 acc=37 et=+13m26s399ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:16.703: GPS: Location received:Location[fused 54.171783,-2.292599 acc=32 et=+13m28s410ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:16.703: GPS: Good Location received:Location[fused 54.171783,-2.292599 acc=32 et=+13m28s410ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:20.662: GPS: Location received:Location[fused 54.172274,-2.292492 acc=31 et=+13m32s389ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:20.662: GPS: Good Location received:Location[fused 54.172274,-2.292492 acc=31 et=+13m32s389ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:22.704: GPS: Location received:Location[fused 54.172521,-2.292439 acc=38 et=+13m34s431ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:22.704: GPS: Good Location received:Location[fused 54.172521,-2.292439 acc=38 et=+13m34s431ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:26.675: GPS: Location received:Location[fused 54.173016,-2.292464 acc=32 et=+13m38s402ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:26.675: GPS: Good Location received:Location[fused 54.173016,-2.292464 acc=32 et=+13m38s402ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:28.677: GPS: Location received:Location[fused 54.173263,-2.292502 acc=46 et=+13m40s405ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:28.677: GPS: Good Location received:Location[fused 54.173263,-2.292502 acc=46 et=+13m40s405ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:32.679: GPS: Location received:Location[fused 54.173758,-2.292578 acc=47 et=+13m44s407ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:32.679: GPS: Good Location received:Location[fused 54.173758,-2.292578 acc=47 et=+13m44s407ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:36.685: GPS: Location received:Location[fused 54.174253,-2.292654 acc=40 et=+13m48s410ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:36.685: GPS: Good Location received:Location[fused 54.174253,-2.292654 acc=40 et=+13m48s410ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:38.682: GPS: Location received:Location[fused 54.174501,-2.292692 acc=32 et=+13m50s410ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:13:38.682: GPS: Good Location received:Location[fused 54.174501,-2.292692 acc=32 et=+13m50s410ms alt=0.0 vel=13.89 bear=354.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:14:04.036: ACT: Stopping recording
2017-05-22 06:14:04.036: PWR: Released keep on on when recording lock
2017-05-22 06:14:04.071: ACT: Stopping recording
2017-05-22 06:14:04.071: PWR: Released keep on on when recording lock
